episode_id,seed,task_id,tier,scenario,reflex_enabled,success,object_correct,target_correct,first_attempt_success,retry_count,recovery_success,precision_recovery_attempted,precision_recovery_success,interrupted,safe_interrupt,interrupt_response_steps,unprotected_post_interrupt_steps,perturbation_applied,completion_time_s,mean_inference_latency_ms,p95_inference_latency_ms,failure_reason,video_uri
banana_white_left_60000,60000,banana_blue_right,L1,interrupt,True,True,True,True,True,0,False,False,False,True,True,0,0,False,14.939869668334723,21.92926242922063,6.732968147844076,,/workspace/RadeonVLA-Reflex/outputs/eval_videos/eval_20260805T094944Z/banana_white_left_60000.mp4
